time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1968-08-10T02:07:06.390Z,1.514,126.234,23,7.61,mw,,,,,iscgem,iscgem817844,2022-04-26T22:23:41.596Z,"140 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,3.9,0.38,,reviewed,iscgem,iscgem
1968-08-02T14:06:43.710Z,16.519,-97.739,25,7.3,mw,,,,,iscgem,iscgem817583,2022-04-26T22:23:24.336Z,"10 km SW of La Humedad, Mexico",earthquake,,12.5,0.3,,reviewed,iscgem,iscgem
1968-06-12T13:41:53.250Z,39.503,143.07,32.1,7,mw,,,,,iscgem,iscgem820211,2022-04-26T22:28:51.433Z,"96 km E of Yamada, Japan",earthquake,,4,0.2,,reviewed,iscgem,iscgem
1968-05-28T13:27:19.180Z,-2.85,139.353,45,7.5,mw,,,,,iscgem,iscgem823104,2022-04-26T22:33:57.944Z,"145 km W of Abepura, Indonesia",earthquake,,16.3,0.2,,reviewed,iscgem,iscgem
1968-05-20T21:09:46.320Z,44.822,150.219,28.3,7.04,mw,,,,,iscgem,iscgem822412,2022-04-26T22:33:32.551Z,"189 km ESE of Kuril’sk, Russia",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1968-05-16T10:39:02.530Z,41.508,142.888,25,7.9,mw,,,,,iscgem,iscgem822083,2022-04-26T22:32:21.054Z,"101 km SSE of Shizunai-furukawach?, Japan",earthquake,,4,0.35,,reviewed,iscgem,iscgem
1968-05-16T00:49:02.070Z,40.86,143.435,29.9,8.2,mw,,,,,iscgem,iscgem821946,2022-04-26T22:32:14.789Z,"168 km ENE of Hachinohe, Japan",earthquake,,12.2,0.3,,reviewed,iscgem,iscgem
1968-04-01T00:42:07.090Z,32.449,132.269,34.2,7.5,mw,,,,,iscgem,iscgem823387,2022-04-26T22:34:30.268Z,"58 km ESE of Nobeoka, Japan",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1968-02-12T05:44:45.540Z,-5.42,153.368,30,7.3,mw,,,,,iscgem,iscgem826088,2022-04-26T22:38:28.480Z,"170 km SE of Kokopo, Papua New Guinea",earthquake,,5,0.4,,reviewed,iscgem,iscgem
1968-01-29T10:19:07.620Z,43.566,146.741,36.9,7.37,mw,,,,,iscgem,iscgem827772,2022-04-26T22:40:29.494Z,"25 km S of Shikotan, Russia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1967-12-25T01:23:32.810Z,-5.208,153.742,35,7.15,mw,,,,,iscgem,iscgem828730,2022-04-26T22:42:05.212Z,"189 km ESE of Kokopo, Papua New Guinea",earthquake,,5.4,0.34,,reviewed,iscgem,iscgem
1967-12-21T02:25:26.220Z,-21.865,-69.939,45,7.3,mw,,,,,iscgem,iscgem828604,2022-04-26T22:41:39.809Z,"36 km NE of Tocopilla, Chile",earthquake,,5.1,0.3,,reviewed,iscgem,iscgem
1967-10-15T08:00:52.600Z,11.925,-85.872,160.4,7.08,mw,,,,,iscgem,iscgem830329,2022-04-26T22:46:10.503Z,"9 km E of Granada, Nicaragua",earthquake,,5.1,0.1,,reviewed,iscgem,iscgem
1967-10-09T17:21:49.270Z,-21.182,-179.186,636.8,7.23,mw,,,,,iscgem,iscgem830163,2022-04-26T22:45:32.724Z,"Fiji region",earthquake,,7.6,0.1,,reviewed,iscgem,iscgem
1967-09-03T21:07:29.510Z,-10.656,-79.674,15,7,mw,,,,,iscgem,iscgem830900,2022-04-26T22:47:05.234Z,"178 km WSW of Huarmey, Peru",earthquake,,3.5,0.3,,reviewed,iscgem,iscgem
1967-02-15T16:11:12.200Z,-9.163,-71.274,600.4,7.01,mw,,,,,iscgem,iscgem838830,2022-04-26T23:00:05.341Z,"124 km SSW of Tarauacá, Brazil",earthquake,,6.5,0.1,,reviewed,iscgem,iscgem
1967-02-09T15:24:49.080Z,2.849,-74.798,55,7,mw,,,,,iscgem,iscgem838623,2022-04-26T22:59:21.586Z,"44 km SE of Baraya, Colombia",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1966-12-31T22:15:19.180Z,-12.326,166.491,35,7.13,mw,,,,,iscgem,iscgem841184,2022-04-26T23:06:03.215Z,"192 km SSE of Lata, Solomon Islands",earthquake,,24.6,0.2,,reviewed,iscgem,iscgem
1966-12-31T18:23:09.430Z,-12.091,166.552,55,7.8,mw,,,,,iscgem,iscgem841173,2022-04-26T23:05:57.465Z,"172 km SSE of Lata, Solomon Islands",earthquake,,5.4,0.4,,reviewed,iscgem,iscgem
1966-10-17T21:42:00.480Z,-10.665,-78.228,40,8.1,mw,,,,,iscgem,iscgem842581,2022-04-26T23:08:50.742Z,"43 km W of Paramonga, Peru",earthquake,,4.7,0.3,,reviewed,iscgem,iscgem
1966-09-08T21:15:56.910Z,2.388,128.49,115,7.71,mw,,,,,iscgemsup,iscgemsup843229,2022-05-09T19:21:30.314Z,"90 km NE of Tobelo, Indonesia",earthquake,,5.2,1.64,,reviewed,iscgemsup,iscgemsup
1966-06-15T00:59:50.060Z,-10.318,161.006,45,7.1,mw,,,,,iscgem,iscgem846454,2022-04-26T23:15:54.877Z,"101 km W of Kirakira, Solomon Islands",earthquake,,30.9,0.3,,reviewed,iscgem,iscgem
1966-03-12T16:31:20.980Z,24.122,122.583,30,7.5,mw,,,,,iscgem,iscgem849160,2022-04-26T23:23:33.649Z,"57 km SW of Yonakuni, Japan",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1965-08-23T19:46:04.300Z,16.081,-95.867,25,7.4,mw,,,,,iscgem,iscgem854871,2022-04-26T23:36:24.021Z,"5 km SSW of Santa María Zapotitlán, Mexico",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1965-08-13T12:40:33.440Z,-16.022,166.97,25,7.4,mw,,,,,iscgem,iscgem854556,2022-04-26T23:36:01.933Z,"45 km W of Norsup, Vanuatu",earthquake,,12.2,0.3,,reviewed,iscgem,iscgem
1965-08-11T22:31:51.450Z,-15.861,167.092,30,7.6,mw,,,,,iscgem,iscgem854473,2022-04-26T23:35:51.317Z,"38 km SSW of Luganville, Vanuatu",earthquake,,4.7,0.3,,reviewed,iscgem,iscgem
1965-08-11T03:40:58.570Z,-15.449,166.98,25,7.2,mw,,,,,iscgem,iscgem854451,2022-04-26T23:35:40.602Z,"21 km WNW of Luganville, Vanuatu",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1965-07-02T20:58:40.260Z,52.99,-167.739,45,7.8,mw,,,,,iscgem,iscgem855112,2022-04-26T23:36:35.438Z,"",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1965-06-11T03:33:46.370Z,44.525,148.924,40.7,7.01,mw,,,,,iscgem,iscgem855990,2022-04-26T23:37:44.042Z,"113 km SE of Kuril’sk, Russia",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1965-05-20T00:40:26.460Z,-14.805,167.495,120,7.7,mw,,,,,iscgem,iscgem857011,2022-04-26T23:40:08.128Z,"52 km ENE of Port-Olry, Vanuatu",earthquake,,13.1,0.4,,reviewed,iscgem,iscgem
1965-03-30T02:27:06.650Z,50.282,177.959,20,7.6,mw,,,,,iscgem,iscgem858982,2022-04-26T23:43:31.906Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1965-02-04T08:40:44.070Z,51.443,179.605,30,7.34,mw,,,,,iscgem,iscgem859264,2022-04-26T23:44:27.539Z,"264 km WSW of Adak, Alaska",earthquake,,4.5,0.4,,reviewed,iscgem,iscgem
1965-02-04T05:01:22.000Z,51.251,178.715,30.3,8.7,mw,,,,,official,official19650204050122_30,2022-04-26T23:43:52.172Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,official
1965-01-24T00:11:17.260Z,-2.608,125.952,20,8.2,mw,,,,,iscgem,iscgem861299,2022-04-26T23:50:01.288Z,"275 km WNW of Ambon, Indonesia",earthquake,,17.6,0.3,,reviewed,iscgem,iscgem
1964-07-09T16:39:51.600Z,-15.534,167.666,130,7.16,mw,,,,,iscgem,iscgem865885,2022-05-09T22:49:24.381Z,"54 km E of Luganville, Vanuatu",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1964-07-06T07:22:13.190Z,18.136,-100.605,93.3,7.28,mw,,,,,iscgem,iscgem865780,2022-04-27T00:00:52.058Z,"10 km SW of Villa Nicolás Bravo, Mexico",earthquake,,5,0.7,,reviewed,iscgem,iscgem
1964-06-23T01:26:38.310Z,43.222,146.159,71.3,7.12,mw,,,,,iscgemsup,iscgemsup867135,2022-05-09T19:22:31.885Z,"48 km ESE of Nemuro, Japan",earthquake,,4.9,1.57,,reviewed,iscgemsup,iscgemsup
1964-06-16T04:01:43.570Z,38.399,139.29,15,7.6,mw,,,,,iscgem,iscgem866844,2022-04-27T00:04:18.592Z,"24 km NW of Murakami, Japan",earthquake,,3.5,0.3,,reviewed,iscgem,iscgem
1964-05-07T07:58:15.280Z,40.328,138.969,20,7,mw,,,,,iscgem,iscgem867525,2022-04-27T00:06:00.136Z,"91 km W of Noshiro, Japan",earthquake,,3.7,0.3,,reviewed,iscgem,iscgem
1964-03-28T03:36:16.000Z,60.908,-147.339,25,9.2,mw,,,,,official,official19640328033616_30,2022-07-01T00:00:43.344Z,"1964 Prince William Sound Earthquake, Alaska",earthquake,,,,,automatic,iscgem,official
1963-11-09T21:15:32.280Z,-9.127,-71.483,590.7,7.63,mw,,,,,iscgem,iscgem17294529,2022-04-26T20:30:56.926Z,"132 km SW of Tarauacá, Brazil",earthquake,,6.5,0.1,,reviewed,iscgem,iscgem
1963-11-04T01:17:13.900Z,-6.957,129.605,110,8.1,mw,,,,,iscgem,iscgem17294492,2022-04-26T20:30:47.975Z,"Banda Sea",earthquake,,8.9,0.2,,reviewed,iscgem,iscgem
1963-10-20T00:53:12.210Z,44.726,150.547,28.2,7.8,mw,,,,,iscgem,iscgem873349,2022-04-27T00:28:20.286Z,"217 km ESE of Kuril’sk, Russia",earthquake,,3.9,0.3,,reviewed,iscgem,iscgem
1963-10-13T05:17:59.000Z,44.872,149.483,35,8.5,mw,,,,,official,official19631013051759_30,2022-04-27T00:27:54.334Z,"132 km ESE of Kuril’sk, Russia",earthquake,,,,,reviewed,iscgem,official
1963-10-12T11:27:00.510Z,44.647,149.225,37.5,7,mw,,,,,iscgem,iscgem873224,2022-04-27T00:27:48.955Z,"124 km ESE of Kuril’sk, Russia",earthquake,,4.9,0.3,,reviewed,iscgem,iscgem
1963-09-17T19:20:14.140Z,-10.466,165.36,45,7.21,mw,,,,,iscgem,iscgem17294275,2022-04-26T20:30:42.153Z,"55 km WNW of Lata, Solomon Islands",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1963-09-15T00:46:55.110Z,-10.522,165.642,35,7.4,mw,,,,,iscgem,iscgem873068,2022-04-27T00:27:20.456Z,"28 km NW of Lata, Solomon Islands",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1963-08-25T12:18:14.310Z,-17.628,-178.684,570,7.03,mw,,,,,iscgem,iscgem872971,2022-04-27T00:26:53.640Z,"217 km ENE of Levuka, Fiji",earthquake,,6.9,0.1,,reviewed,iscgem,iscgem
1963-08-15T17:25:09.630Z,-13.866,-69.414,550,7.67,mw,,,,,iscgem,iscgem17294122,2022-04-26T20:30:23.674Z,"50 km N of Sandia, Peru",earthquake,,6.3,0.1,,reviewed,iscgem,iscgem
1963-04-16T01:55:13.430Z,-1.05,128.043,30,7.07,mw,,,,,iscgem,iscgem872159,2022-04-27T00:20:10.788Z,"204 km SSE of Sofifi, Indonesia",earthquake,,3.9,0.51,,reviewed,iscgem,iscgem
1963-04-16T01:29:23.500Z,-0.975,128.07,30,7.13,mw,,,,,iscgem,iscgem872157,2022-04-27T00:20:09.543Z,"197 km SSE of Sofifi, Indonesia",earthquake,,4.5,0.2,,reviewed,iscgem,iscgem
1963-03-16T08:44:50.910Z,46.636,154.783,15,7.65,mw,,,,,iscgem,iscgem871982,2022-04-27T00:19:04.075Z,"east of the Kuril Islands",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1963-02-26T20:14:10.840Z,-7.523,146.308,186.6,7.5,mw,,,,,iscgem,iscgem871885,2022-04-27T00:18:51.340Z,"49 km WSW of Wau, Papua New Guinea",earthquake,,6,0.3,,reviewed,iscgem,iscgem
1962-07-26T08:14:46.990Z,7.512,-82.729,25,7.18,mw,,,,,iscgem,iscgem17292186,2022-04-26T16:06:06.997Z,"59 km SSE of Burica, Panama",earthquake,,17,0.2,,reviewed,iscgem,iscgem
1962-05-21T21:15:37.770Z,-20.088,-177.459,390,7.47,mw,,,,,iscgem,iscgem874777,2022-04-26T16:09:52.961Z,"262 km WNW of Haveluloto, Tonga",earthquake,,6.5,0.1,,reviewed,iscgem,iscgem
1962-05-15T05:23:49.090Z,-7.351,128.218,30.2,7.1,mw,,,,,iscgem,iscgem874743,2022-04-26T16:09:50.749Z,"186 km NE of Lospalos, Timor Leste",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1962-05-11T14:11:54.550Z,16.96,-99.741,25,7,mw,,,,,iscgem,iscgem874725,2022-04-26T16:09:49.014Z,"1 km SSW of Ejido Nuevo, Mexico",earthquake,,14.3,0.3,,reviewed,iscgem,iscgem
1962-04-23T05:58:13.720Z,42.506,143.734,60,7.1,mw,,,,,iscgem,iscgem874610,2022-04-26T16:09:17.229Z,"62 km SE of Obihiro, Japan",earthquake,,22.9,0.4,,reviewed,iscgem,iscgem
1962-04-12T00:52:44.400Z,38.022,142.789,28,7.3,mw,,,,,iscgem,iscgem874529,2022-04-26T16:09:03.708Z,"137 km ESE of Ishinomaki, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1961-08-31T01:48:39.290Z,-10.688,-70.925,597.5,7.2,mw,,,,,iscgem,iscgem877295,2022-04-26T16:23:05.626Z,"149 km WNW of Iñapari, Peru",earthquake,,6.7,0.4,,reviewed,iscgem,iscgem
1961-08-19T05:09:51.010Z,-10.75,-70.775,612.2,7.6,mw,,,,,iscgem,iscgem877215,2022-04-26T16:22:39.125Z,"132 km W of Iñapari, Peru",earthquake,,6.9,0.2,,reviewed,iscgem,iscgem
1961-08-11T15:51:36.710Z,43.056,145.101,43.9,7.02,mw,,,,,iscgem,iscgem877175,2022-04-26T16:22:23.089Z,"48 km SW of Nemuro, Japan",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1961-07-23T21:51:09.750Z,-18.307,168.29,25,7.33,mw,,,,,iscgem,iscgem877044,2022-04-26T16:22:09.508Z,"63 km S of Port-Vila, Vanuatu",earthquake,,4.5,0.31,,reviewed,iscgem,iscgem
1961-07-18T14:03:41.370Z,29.692,131.683,30.6,7.03,mw,,,,,iscgem,iscgem877000,2022-04-26T16:21:56.867Z,"126 km ESE of Koshima, Japan",earthquake,,19.6,0.47,,reviewed,iscgem,iscgem
1961-02-26T18:10:52.290Z,31.739,131.475,35,7.54,mw,,,,,iscgem,iscgem876175,2022-04-26T16:17:15.830Z,"18 km NNE of Nichinan, Japan",earthquake,,4.8,0.52,,reviewed,iscgem,iscgem
1961-01-16T12:12:30.610Z,36.226,141.815,30,7.03,mw,,,,,iscgem,iscgem875970,2022-04-26T16:15:40.002Z,"104 km ENE of Hasaki, Japan",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1961-01-16T07:20:13.560Z,36.121,141.758,30,7.2,mw,,,,,iscgem,iscgem875966,2022-04-26T16:15:37.186Z,"93 km ENE of Hasaki, Japan",earthquake,,14.9,0.59,,reviewed,iscgem,iscgem
1960-11-20T22:01:57.160Z,-6.775,-80.918,15,7.6,mw,,,,,iscgem,iscgem880820,2022-04-26T16:38:05.437Z,"103 km WSW of Mórrope, Peru",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1960-03-23T00:23:28.290Z,39.635,143.316,15,7.01,mw,,,,,iscgem,iscgem878607,2022-04-26T16:28:15.273Z,"118 km E of Miyako, Japan",earthquake,,12.9,0.5,,reviewed,iscgem,iscgem
1960-03-20T17:07:31.660Z,39.869,143.228,15,7.95,mw,,,,,iscgem,iscgem878564,2022-04-26T16:27:58.687Z,"113 km ENE of Miyako, Japan",earthquake,,3.6,0.43,,reviewed,iscgem,iscgem
1960-01-15T09:30:21.630Z,-15.008,-74.867,65,7.1,mw,,,,,iscgem,iscgem878016,2022-04-26T16:26:23.634Z,"21 km SSE of Nazca, Peru",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1959-08-18T06:37:20.430Z,44.63,-110.891,10,7.2,mw,,,,,iscgem,iscgem882673,2022-04-26T16:47:09.134Z,"17 km ESE of West Yellowstone, Montana",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1959-08-17T21:04:48.610Z,-7.776,156.328,25,7.01,mw,,,,,iscgem,iscgem882668,2022-04-26T16:46:58.595Z,"67 km WNW of Gizo, Solomon Islands",earthquake,,10,0.23,,reviewed,iscgem,iscgem
1959-06-14T00:12:06.800Z,-20.407,-68.862,109.2,7.1,mw,,,,,iscgem,iscgem882240,2022-04-26T16:45:17.749Z,"136 km E of Iquique, Chile",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1959-05-04T07:15:47.930Z,53.257,159.732,55,7.9,mw,,,,,iscgem,iscgem881925,2022-04-26T16:43:38.408Z,"76 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1958-11-12T20:23:33.540Z,44.215,148.754,35,7,mw,,,,,iscgem,iscgem885493,2022-04-26T17:05:21.056Z,"132 km SSE of Kuril’sk, Russia",earthquake,,4.7,0.4,,reviewed,iscgem,iscgem
1958-11-06T22:58:09.000Z,44.479,148.485,35,8.3,mw,,,,,official,official19581106225809_30,2022-04-26T17:04:42.108Z,"95 km SSE of Kuril’sk, Russia",earthquake,,,,,automatic,iscgem,official
1958-07-26T17:37:14.970Z,-13.428,-69.388,612.4,7.5,mw,,,,,iscgem,iscgem884809,2022-04-26T17:00:46.186Z,"81 km SSE of Puerto Rosario de Laberinto, Peru",earthquake,,6.7,0.2,,reviewed,iscgem,iscgem
1958-07-10T06:15:58.530Z,58.23,-136.712,10,7.8,mw,,,,,iscgem,iscgem884702,2022-04-26T16:59:47.883Z,"22 km W of Elfin Cove, Alaska",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1958-03-11T00:26:02.010Z,24.945,124.327,35,7.15,mw,,,,,iscgem,iscgem883985,2022-04-26T16:55:31.411Z,"68 km NNE of Ishigaki, Japan",earthquake,,4.8,0.2,,reviewed,iscgem,iscgem
1958-01-19T14:07:28.470Z,1.011,-79.489,27.5,7.6,mw,,,,,iscgem,iscgem883713,2022-04-26T16:53:35.453Z,"near the coast of Ecuador",earthquake,,6.4,0.3,,reviewed,iscgem,iscgem
1958-01-15T19:14:31.320Z,-16.625,-72.242,64,7,mw,,,,,iscgem,iscgem883699,2022-04-26T16:53:05.982Z,"21 km SW of Santa Rita de Siguas, Peru",earthquake,,6,0.31,,reviewed,iscgem,iscgem
1957-12-17T13:50:22.120Z,-12.418,166.684,123.6,7.8,mw,,,,,iscgem,iscgem887702,2022-04-26T17:20:42.109Z,"186 km NNW of Sola, Vanuatu",earthquake,,5.4,0.4,,reviewed,iscgem,iscgem
1957-11-29T22:19:50.600Z,-20.948,-66.713,232.5,7.7,mw,,,,,iscgem,iscgem887612,2022-04-26T17:20:06.380Z,"51 km W of Atocha, Bolivia",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1957-10-27T22:32:42.990Z,55.75,161.134,147.8,7.6,mw,,,,,iscgem,iscgem887437,2022-04-26T17:18:33.970Z,"66 km SSE of Klyuchi, Russia",earthquake,,5.3,0.37,,reviewed,iscgem,iscgem
1957-09-28T14:20:03.940Z,-20.541,-178.349,586.6,7.4,mw,,,,,iscgem,iscgem887265,2022-04-26T17:16:59.143Z,"Fiji region",earthquake,,6.6,0.2,,reviewed,iscgem,iscgem
1957-09-24T08:21:14.080Z,5.327,127.005,35,7.25,mw,,,,,iscgem,iscgem887230,2022-04-26T17:16:23.642Z,"146 km SE of Pondaguitan, Philippines",earthquake,,4.5,0.47,,reviewed,iscgem,iscgem
1957-07-28T08:40:12.650Z,17.055,-99.092,37.8,7.6,mw,,,,,iscgem,iscgem886928,2022-04-26T17:15:13.842Z,"8 km ENE of Apantla, Mexico",earthquake,,5.1,0.4,,reviewed,iscgem,iscgem
1957-06-22T23:50:35.710Z,-1.723,136.592,59.1,7.1,mw,,,,,iscgem,iscgem886739,2022-04-26T17:13:54.096Z,"82 km SE of Biak, Indonesia",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1957-04-14T19:18:04.350Z,-15.02,-173.381,20,7.08,mw,,,,,iscgem,iscgem886391,2022-04-26T17:11:06.571Z,"112 km NNE of Hihifo, Tonga",earthquake,,5.2,0.39,,reviewed,iscgem,iscgem
1957-03-22T14:21:15.060Z,53.778,-165.771,46.6,7.07,mw,,,,,iscgem,iscgem886230,2022-04-26T17:10:04.664Z,"39 km S of Akutan, Alaska",earthquake,,18.7,0.49,,reviewed,iscgem,iscgem
1957-03-16T02:34:18.940Z,51.419,-178.87,25,7.18,mw,,,,,iscgem,iscgem886172,2022-04-26T17:09:49.755Z,"162 km WSW of Adak, Alaska",earthquake,,3.8,0.48,,reviewed,iscgem,iscgem
1957-03-14T14:47:50.180Z,51.196,-176.733,25,7.14,mw,,,,,iscgem,iscgem886155,2022-04-26T17:09:41.376Z,"75 km S of Adak, Alaska",earthquake,,10.8,0.2,,reviewed,iscgem,iscgem
1957-03-12T11:45:00.720Z,51.481,-177.243,20,7.11,mw,,,,,iscgem,iscgem886120,2022-04-26T17:09:30.880Z,"60 km SW of Adak, Alaska",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1957-03-11T09:58:52.110Z,52.691,-169.191,35,7.06,mw,,,,,iscgem,iscgem886098,2022-04-26T17:09:19.311Z,"35 km SW of Nikolski, Alaska",earthquake,,4.7,0.39,,reviewed,iscgem,iscgem
1957-03-09T14:22:33.000Z,51.499,-175.626,25,8.6,mw,,,,,official,official19570309142233_30,2022-04-26T17:08:54.209Z,"81 km ESE of Adak, Alaska",earthquake,,,,,automatic,iscgem,official
1956-10-24T14:42:18.760Z,11.682,-86.556,35,7.1,mw,,,,,iscgem,iscgem888827,2022-04-26T17:28:03.997Z,"12 km SSW of Masachapa, Nicaragua",earthquake,,23.8,0.4,,reviewed,iscgem,iscgem
1956-05-23T20:48:32.710Z,-15.434,-178.803,419.1,7.6,mw,,,,,iscgem,iscgem888284,2022-04-26T17:24:11.673Z,"144 km SSW of Leava, Wallis and Futuna",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1956-02-18T07:34:25.520Z,30.206,138.102,484.1,7.3,mw,,,,,iscgem,iscgem887981,2022-04-26T17:22:40.696Z,"Izu Islands, Japan region",earthquake,,6.3,0.2,,reviewed,iscgem,iscgem
1955-10-10T08:57:50.760Z,-5.062,152.855,20,7.31,mw,,,,,iscgem,iscgem889990,2022-04-26T17:37:52.002Z,"102 km SE of Kokopo, Papua New Guinea",earthquake,,15.2,0.33,,reviewed,iscgem,iscgem
1955-05-30T12:31:44.460Z,24.319,142.412,558.9,7.2,mw,,,,,iscgem,iscgem889583,2022-04-26T17:34:26.487Z,"Volcano Islands, Japan region",earthquake,,6.6,0.2,,reviewed,iscgem,iscgem
1955-03-31T18:17:13.290Z,7.658,123.157,35,7.37,mw,,,,,iscgem,iscgem889384,2022-04-26T17:32:53.565Z,"Mindanao, Philippines",earthquake,,4.8,0.21,,reviewed,iscgem,iscgem
1955-03-18T00:06:52.540Z,54.252,160.884,59.2,7.16,mw,,,,,iscgem,iscgem889331,2022-04-26T17:32:37.230Z,"154 km ESE of Mil’kovo, Russia",earthquake,,5.2,0.42,,reviewed,iscgem,iscgem
1954-12-16T11:07:17.020Z,39.346,-117.981,10,7.1,mw,,,,,iscgem,iscgem891356,2022-04-26T17:48:31.790Z,"53 km N of Gabbs, Nevada",earthquake,,3.5,0.3,,reviewed,iscgem,iscgem
1954-08-27T10:54:55.400Z,23.988,143.022,25,7.2,mw,,,,,iscgem,iscgem891003,2022-04-26T17:46:28.025Z,"Volcano Islands, Japan region",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1954-04-29T11:34:39.260Z,29.112,-113.024,10,7.21,mw,,,,,iscgem,iscgem890579,2022-04-26T17:42:49.738Z,"94 km SSW of La Libertad, Mexico",earthquake,,9,0.32,,reviewed,iscgem,iscgem
1954-02-01T01:06:56.350Z,24.057,143.467,15,7.2,mw,,,,,iscgem,iscgem890294,2022-04-26T17:39:58.499Z,"Volcano Islands, Japan region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1953-12-12T17:31:29.840Z,-3.552,-80.636,25,7.32,mw,,,,,iscgem,iscgem892281,2022-04-26T17:58:53.113Z,"",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1953-11-25T17:48:55.090Z,34.006,141.625,25,7.9,mw,,,,,iscgem,iscgem892187,2022-04-26T17:57:52.153Z,"174 km SE of Katsuura, Japan",earthquake,,4,0.4,,reviewed,iscgem,iscgem
1953-11-04T03:49:13.320Z,-13.082,166.464,35,7.11,mw,,,,,iscgem,iscgem892130,2022-04-26T17:57:06.269Z,"146 km NW of Sola, Vanuatu",earthquake,,5,0.56,,reviewed,iscgem,iscgem
1953-07-02T06:57:00.610Z,-19.092,169.635,236.2,7.2,mw,,,,,iscgem,iscgem891794,2022-04-26T17:51:51.526Z,"62 km NE of Isangel, Vanuatu",earthquake,,5.4,0.4,,reviewed,iscgem,iscgem
1953-04-23T16:24:33.990Z,-4.449,152.868,35,7.38,mw,,,,,iscgem,iscgem891636,2022-04-26T17:50:18.481Z,"67 km E of Kokopo, Papua New Guinea",earthquake,,18.7,0.27,,reviewed,iscgem,iscgem
1953-01-05T07:48:28.600Z,53.631,170.973,21.3,7,mw,,,,,iscgem,iscgem891410,2022-04-26T17:49:05.950Z,"171 km WNW of Attu Station, Alaska",earthquake,,3.9,0.52,,reviewed,iscgem,iscgem
1952-11-04T16:58:30.000Z,52.623,159.779,21.6,9,mw,,,,,official,official19521104165830_30,2022-04-26T18:08:51.365Z,"89 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,automatic,iscgem,official
1952-07-21T11:52:14.540Z,34.9581667,-118.998,6,7.5,mw,8,146,,0.39,ci,ci3319401,2022-04-26T18:05:09.065Z,"6km WNW of Grapevine, CA",earthquake,1.42,31.61,,0,reviewed,ci,ci
1952-03-19T10:57:15.040Z,9.669,127.099,15,7.34,mw,,,,,iscgem,iscgem892651,2022-04-26T18:01:49.110Z,"108 km ENE of Cortes, Philippines",earthquake,,11.8,0.52,,reviewed,iscgem,iscgem
1952-03-04T01:22:49.230Z,42.084,143.899,45,8.1,mw,,,,,iscgem,iscgem892540,2022-04-26T18:00:40.789Z,"106 km SSW of Kushiro, Japan",earthquake,,5.2,0.3,,reviewed,iscgem,iscgem
1952-02-14T03:38:17.380Z,-7.78,126.493,25,7.02,mw,,,,,iscgem,iscgem892487,2022-04-26T17:59:49.158Z,"77 km N of Baukau, Timor Leste",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1951-11-06T16:40:14.560Z,47.297,154.05,35,7.02,mw,,,,,iscgem,iscgem894891,2022-04-26T18:20:42.657Z,"Kuril Islands",earthquake,,4.7,0.35,,reviewed,iscgem,iscgem
1951-07-11T18:21:59.010Z,28.359,139.405,496.7,7.1,mw,,,,,iscgem,iscgem894503,2022-04-26T18:15:53.931Z,"Bonin Islands, Japan region",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
